ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
11A,11,9.25,8.0,8.0,7,8,8,5,7,5,6,6,8,2,7,15,5,6,8,3,6,8,5,5,7,3,6,5,6,5,8,4,7,15,7,6,7,3,5,10,5,5,7,3,5,15,11E,7.5,8.25,5.75,8,5,5,5,5,5,5,5,9,7,11A,11E,11E,11C,11A,11B,11C,11B,11C,11E,11A,11A,11C,11D,11A,11E,11C
11E,11,8.25,7.75,5.0,6,4,3,5,3,5,2,0,0,3,1,5,1,0,0,3,1,4,1,1,1,3,2,4,2,0,0,3,1,8,1,0,0,3,1,2,1,2,2,3,6,15,11A,7.5,7.25,7.5,6,4,2,1,0,5,3,2,6,7,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11B,11C,11B,11C,11E,11C
11E,11,8.25,7.75,5.0,6,4,3,5,3,5,2,0,0,3,1,5,1,0,0,3,1,4,1,1,1,3,2,4,2,0,0,3,1,8,1,0,0,3,1,2,1,2,2,3,6,15,11B,6.0,5.0,5.0,3,1,1,0,0,1,0,0,7,6,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11B,11C,11B,11C,11E,11C
11E,11,8.25,7.75,5.0,6,4,3,5,3,5,2,0,0,3,1,5,1,0,0,3,1,4,1,1,1,3,2,4,2,0,0,3,1,8,1,0,0,3,1,2,1,2,2,3,6,15,11C,6.0,6.25,5.25,5,2,1,0,0,3,1,0,3,4,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11B,11C,11B,11C,11E,11C
11E,11,8.25,7.75,5.0,6,4,3,5,3,5,2,0,0,3,1,5,1,0,0,3,1,4,1,1,1,3,2,4,2,0,0,3,1,8,1,0,0,3,1,2,1,2,2,3,6,15,11D,7.75,6.0,8.25,5,7,3,8,10,7,6,6,7,7,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11B,11C,11B,11C,11E,11C
11D,11,9.0,6.5,8.0,7,8,8,7,6,5,7,8,7,4,3,14,7,3,5,3,1,11,3,3,3,3,2,5,6,7,8,4,2,17,7,9,8,3,4,15,6,4,6,4,3,15,11A,7.75,7.5,8.75,7,3,5,2,4,7,6,6,8,9,11A,11E,11A,11C,11E,11B,11D,11E,11D,11E,11D,11A,11C,11A,11C,11E,11D
11D,11,9.0,6.5,8.0,7,8,8,7,6,5,7,8,7,4,3,14,7,3,5,3,1,11,3,3,3,3,2,5,6,7,8,4,2,17,7,9,8,3,4,15,6,4,6,4,3,15,11B,6.5,8.5,7.0,7,1,5,0,0,6,0,1,10,8,11A,11E,11A,11C,11E,11B,11D,11E,11D,11E,11D,11A,11C,11A,11C,11E,11D
11D,11,9.0,6.5,8.0,7,8,8,7,6,5,7,8,7,4,3,14,7,3,5,3,1,11,3,3,3,3,2,5,6,7,8,4,2,17,7,9,8,3,4,15,6,4,6,4,3,15,11C,7.5,7.25,7.25,8,3,7,2,0,6,5,6,7,6,11A,11E,11A,11C,11E,11B,11D,11E,11D,11E,11D,11A,11C,11A,11C,11E,11D
11D,11,9.0,6.5,8.0,7,8,8,7,6,5,7,8,7,4,3,14,7,3,5,3,1,11,3,3,3,3,2,5,6,7,8,4,2,17,7,9,8,3,4,15,6,4,6,4,3,15,11E,7.25,8.25,5.75,9,6,7,9,9,6,4,4,9,8,11A,11E,11A,11C,11E,11B,11D,11E,11D,11E,11D,11A,11C,11A,11C,11E,11D
30D,30,8.25,7.75,8.25,9,8,8,4,6,2,7,6,8,3,9,7,3,5,7,2,7,3,1,7,5,2,7,3,8,7,8,2,9,7,3,6,3,1,9,1,4,8,9,2,7,7,30A,8.5,8.0,8.5,9,7,7,6,6,8,7,7,7,9,30A,30A,30A,30C,30C,30D,30C,30D,30C,30E,30D,30D,30C,30D,30C,30A,30C
30D,30,8.25,7.75,8.25,9,8,8,4,6,2,7,6,8,3,9,7,3,5,7,2,7,3,1,7,5,2,7,3,8,7,8,2,9,7,3,6,3,1,9,1,4,8,9,2,7,7,30B,8.25,8.5,7.25,6,4,5,1,1,5,2,4,7,7,30A,30A,30A,30C,30C,30D,30C,30D,30C,30E,30D,30D,30C,30D,30C,30A,30C
30D,30,8.25,7.75,8.25,9,8,8,4,6,2,7,6,8,3,9,7,3,5,7,2,7,3,1,7,5,2,7,3,8,7,8,2,9,7,3,6,3,1,9,1,4,8,9,2,7,7,30C,5.5,5.0,5.0,2,0,2,0,0,1,0,1,4,7,30A,30A,30A,30C,30C,30D,30C,30D,30C,30E,30D,30D,30C,30D,30C,30A,30C
30D,30,8.25,7.75,8.25,9,8,8,4,6,2,7,6,8,3,9,7,3,5,7,2,7,3,1,7,5,2,7,3,8,7,8,2,9,7,3,6,3,1,9,1,4,8,9,2,7,7,30E,8.0,7.5,7.5,8,5,6,2,1,6,4,6,8,8,30A,30A,30A,30C,30C,30D,30C,30D,30C,30E,30D,30D,30C,30D,30C,30A,30C
30A,30,7.75,9.0,8.25,7,7,10,8,6,3,10,5,8,4,4,15,5,4,7,4,5,15,3,8,10,2,8,10,9,4,8,4,2,20,3,8,4,3,1,10,3,10,10,2,7,15,30B,9.0,8.25,8.75,10,10,8,10,10,9,9,9,8,8,30A,30A,30B,30C,30E,30B,30C,30D,30C,30A,30C,30D,30C,30D,30A,30E,30C
30A,30,7.75,9.0,8.25,7,7,10,8,6,3,10,5,8,4,4,15,5,4,7,4,5,15,3,8,10,2,8,10,9,4,8,4,2,20,3,8,4,3,1,10,3,10,10,2,7,15,30C,10.0,6.75,9.75,10,10,9,10,10,9,9,8,5,8,30A,30A,30B,30C,30E,30B,30C,30D,30C,30A,30C,30D,30C,30D,30A,30E,30C
30A,30,7.75,9.0,8.25,7,7,10,8,6,3,10,5,8,4,4,15,5,4,7,4,5,15,3,8,10,2,8,10,9,4,8,4,2,20,3,8,4,3,1,10,3,10,10,2,7,15,30D,6.75,7.5,6.5,8,7,6,6,6,7,7,7,10,10,30A,30A,30B,30C,30E,30B,30C,30D,30C,30A,30C,30D,30C,30D,30A,30E,30C
30A,30,7.75,9.0,8.25,7,7,10,8,6,3,10,5,8,4,4,15,5,4,7,4,5,15,3,8,10,2,8,10,9,4,8,4,2,20,3,8,4,3,1,10,3,10,10,2,7,15,30E,8.0,6.0,7.0,7,7,7,7,7,8,7,6,7,7,30A,30A,30B,30C,30E,30B,30C,30D,30C,30A,30C,30D,30C,30D,30A,30E,30C
30C,30,8.5,7.5,8.75,2,5,6,5,7,5,7,7,8,3,1,15,7,4,8,3,2,15,6,8,8,2,5,7,7,5,8,3,2,20,7,5,8,3,1,15,8,6,9,3,2,16,30A,8.5,8.75,9.25,10,10,9,10,10,10,10,9,7,7,30A,30A,30A,30C,30A,30B,30C,30B,30C,30E,30C,30E,30C,30E,30C,30E,30C
30C,30,8.5,7.5,8.75,2,5,6,5,7,5,7,7,8,3,1,15,7,4,8,3,2,15,6,8,8,2,5,7,7,5,8,3,2,20,7,5,8,3,1,15,8,6,9,3,2,16,30B,7.0,7.0,7.0,7,3,7,3,2,7,2,7,8,7,30A,30A,30A,30C,30A,30B,30C,30B,30C,30E,30C,30E,30C,30E,30C,30E,30C
30C,30,8.5,7.5,8.75,2,5,6,5,7,5,7,7,8,3,1,15,7,4,8,3,2,15,6,8,8,2,5,7,7,5,8,3,2,20,7,5,8,3,1,15,8,6,9,3,2,16,30D,5.0,5.0,5.0,3,0,1,0,0,1,0,1,5,5,30A,30A,30A,30C,30A,30B,30C,30B,30C,30E,30C,30E,30C,30E,30C,30E,30C
30C,30,8.5,7.5,8.75,2,5,6,5,7,5,7,7,8,3,1,15,7,4,8,3,2,15,6,8,8,2,5,7,7,5,8,3,2,20,7,5,8,3,1,15,8,6,9,3,2,16,30E,8.0,8.0,8.0,8,1,5,0,0,7,0,5,9,9,30A,30A,30A,30C,30A,30B,30C,30B,30C,30E,30C,30E,30C,30E,30C,30E,30C
25E,25,8.5,7.25,6.75,6,8,5,10,5,0,6,5,6,4,6,13,2,4,3,2,5,2,1,5,8,3,5,3,7,6,8,4,7,15,1,4,3,3,8,3,4,7,8,3,7,8,25B,7.75,6.5,8.0,8,8,7,9,8,8,8,7,7,8,25C,25C,25C,25D,25C,25B,25D,25C,25A,25C,25D,25C,25D,25E,25A,25E,25D
25E,25,8.5,7.25,6.75,6,8,5,10,5,0,6,5,6,4,6,13,2,4,3,2,5,2,1,5,8,3,5,3,7,6,8,4,7,15,1,4,3,3,8,3,4,7,8,3,7,8,25D,8.0,6.75,8.0,8,6,5,7,4,7,5,5,6,8,25C,25C,25C,25D,25C,25B,25D,25C,25A,25C,25D,25C,25D,25E,25A,25E,25D
25E,25,8.5,7.25,6.75,6,8,5,10,5,0,6,5,6,4,6,13,2,4,3,2,5,2,1,5,8,3,5,3,7,6,8,4,7,15,1,4,3,3,8,3,4,7,8,3,7,8,25C,7.5,8.0,7.25,7,7,7,8,6,7,6,6,8,8,25C,25C,25C,25D,25C,25B,25D,25C,25A,25C,25D,25C,25D,25E,25A,25E,25D
25E,25,8.5,7.25,6.75,6,8,5,10,5,0,6,5,6,4,6,13,2,4,3,2,5,2,1,5,8,3,5,3,7,6,8,4,7,15,1,4,3,3,8,3,4,7,8,3,7,8,25A,6.5,7.75,6.5,7,4,4,5,3,5,3,5,7,7,25C,25C,25C,25D,25C,25B,25D,25C,25A,25C,25D,25C,25D,25E,25A,25E,25D
27E,27,8.5,7.0,6.25,7,6,8,6,7,4,6,7,8,3,6,7,8,4,7,3,4,9,3,7,4,2,9,9,7,7,7,4,6,13,7,8,6,4,4,15,3,8,7,2,7,11,27D,8.75,8.5,7.25,9,9,7,10,8,10,10,8,8,8,27D,27D,27D,27C,27E,27D,27B,27D,27B,27E,27A,27D,27A,27D,27E,27E,27B
27E,27,8.5,7.0,6.25,7,6,8,6,7,4,6,7,8,3,6,7,8,4,7,3,4,9,3,7,4,2,9,9,7,7,7,4,6,13,7,8,6,4,4,15,3,8,7,2,7,11,27B,8.5,8.0,8.25,7,3,6,7,0,7,4,6,7,6,27D,27D,27D,27C,27E,27D,27B,27D,27B,27E,27A,27D,27A,27D,27E,27E,27B
27E,27,8.5,7.0,6.25,7,6,8,6,7,4,6,7,8,3,6,7,8,4,7,3,4,9,3,7,4,2,9,9,7,7,7,4,6,13,7,8,6,4,4,15,3,8,7,2,7,11,27A,8.25,6.75,7.5,8,6,6,7,1,7,4,3,7,7,27D,27D,27D,27C,27E,27D,27B,27D,27B,27E,27A,27D,27A,27D,27E,27E,27B
32A,32,10.0,6.75,10.0,7,10,8,5,6,4,4,5,4,2,9,4,2,5,9,3,5,1,4,4,9,3,8,3,4,5,8,3,10,4,3,3,5,3,5,4,4,5,10,3,9,5,32B,9.5,9.5,10.0,9,8,5,8,8,8,8,5,7,10,32B,32B,32D,32B,32A,32A,32C,32E,32A,32A,32C,32A,32B,32D,32A,32A,32D
32A,32,10.0,6.75,10.0,7,10,8,5,6,4,4,5,4,2,9,4,2,5,9,3,5,1,4,4,9,3,8,3,4,5,8,3,10,4,3,3,5,3,5,4,4,5,10,3,9,5,32C,9.75,9.0,10.0,9,6,5,7,7,9,6,5,9,10,32B,32B,32D,32B,32A,32A,32C,32E,32A,32A,32C,32A,32B,32D,32A,32A,32D
32A,32,10.0,6.75,10.0,7,10,8,5,6,4,4,5,4,2,9,4,2,5,9,3,5,1,4,4,9,3,8,3,4,5,8,3,10,4,3,3,5,3,5,4,4,5,10,3,9,5,32D,9.75,9.75,10.0,9,9,5,8,8,9,9,5,10,10,32B,32B,32D,32B,32A,32A,32C,32E,32A,32A,32C,32A,32B,32D,32A,32A,32D
32A,32,10.0,6.75,10.0,7,10,8,5,6,4,4,5,4,2,9,4,2,5,9,3,5,1,4,4,9,3,8,3,4,5,8,3,10,4,3,3,5,3,5,4,4,5,10,3,9,5,32E,10.0,8.75,10.0,9,8,5,8,8,9,8,5,9,10,32B,32B,32D,32B,32A,32A,32C,32E,32A,32A,32C,32A,32B,32D,32A,32A,32D
30E,30,8.75,7.25,8.25,7,7,9,8,7,7,8,8,7,4,2,27,8,7,7,3,2,15,3,7,10,2,7,4,6,8,9,4,2,20,6,6,9,4,2,25,7,10,10,2,10,20,30A,8.25,7.5,7.75,8,6,4,8,2,6,4,4,7,10,30A,30A,30A,30C,30C,30B,30E,30D,30C,30A,30E,30D,30C,30D,30E,30E,30C
30E,30,8.75,7.25,8.25,7,7,9,8,7,7,8,8,7,4,2,27,8,7,7,3,2,15,3,7,10,2,7,4,6,8,9,4,2,20,6,6,9,4,2,25,7,10,10,2,10,20,30B,9.0,7.75,8.5,10,8,6,10,7,6,8,8,9,10,30A,30A,30A,30C,30C,30B,30E,30D,30C,30A,30E,30D,30C,30D,30E,30E,30C
30E,30,8.75,7.25,8.25,7,7,9,8,7,7,8,8,7,4,2,27,8,7,7,3,2,15,3,7,10,2,7,4,6,8,9,4,2,20,6,6,9,4,2,25,7,10,10,2,10,20,30C,7.5,7.25,7.75,7,2,6,3,0,4,1,2,6,9,30A,30A,30A,30C,30C,30B,30E,30D,30C,30A,30E,30D,30C,30D,30E,30E,30C
30E,30,8.75,7.25,8.25,7,7,9,8,7,7,8,8,7,4,2,27,8,7,7,3,2,15,3,7,10,2,7,4,6,8,9,4,2,20,6,6,9,4,2,25,7,10,10,2,10,20,30D,4.5,7.5,5.5,2,0,1,1,0,3,1,3,8,9,30A,30A,30A,30C,30C,30B,30E,30D,30C,30A,30E,30D,30C,30D,30E,30E,30C
32E,32,8.25,6.25,7.75,9,9,9,8,8,6,7,4,3,3,6,8,4,5,3,2,3,3,5,6,7,3,4,6,6,7,5,4,5,10,5,5,4,4,7,10,6,5,8,3,5,12,32C,8.0,8.5,9.25,7,5,5,4,2,6,4,5,8,8,32A,32A,32A,32B,32A,32D,32B,32D,32E,32C,32E,32A,32B,32E,32C,32A,32B
32E,32,8.25,6.25,7.75,9,9,9,8,8,6,7,4,3,3,6,8,4,5,3,2,3,3,5,6,7,3,4,6,6,7,5,4,5,10,5,5,4,4,7,10,6,5,8,3,5,12,32B,7.5,8.25,8.25,7,5,5,6,5,6,6,5,6,6,32A,32A,32A,32B,32A,32D,32B,32D,32E,32C,32E,32A,32B,32E,32C,32A,32B
32E,32,8.25,6.25,7.75,9,9,9,8,8,6,7,4,3,3,6,8,4,5,3,2,3,3,5,6,7,3,4,6,6,7,5,4,5,10,5,5,4,4,7,10,6,5,8,3,5,12,32D,9.25,9.0,9.0,7,6,5,6,5,6,6,5,9,8,32A,32A,32A,32B,32A,32D,32B,32D,32E,32C,32E,32A,32B,32E,32C,32A,32B
32E,32,8.25,6.25,7.75,9,9,9,8,8,6,7,4,3,3,6,8,4,5,3,2,3,3,5,6,7,3,4,6,6,7,5,4,5,10,5,5,4,4,7,10,6,5,8,3,5,12,32A,9.25,9.5,9.75,8,6,5,6,5,6,6,5,9,10,32A,32A,32A,32B,32A,32D,32B,32D,32E,32C,32E,32A,32B,32E,32C,32A,32B
32D,32,7.0,8.75,7.75,9,10,10,10,5,10,7,5,9,3,7,10,8,8,8,2,8,5,5,7,10,3,6,10,9,10,10,4,8,13,10,8,10,4,7,16,6,5,10,2,1,9,32A,9.75,10.0,10.0,10,9,7,9,8,9,9,7,10,10,32A,32A,32A,32B,32A,32A,32B,32D,32B,32A,32D,32C,32D,32E,32B,32A,32D
32D,32,7.0,8.75,7.75,9,10,10,10,5,10,7,5,9,3,7,10,8,8,8,2,8,5,5,7,10,3,6,10,9,10,10,4,8,13,10,8,10,4,7,16,6,5,10,2,1,9,32E,8.0,10.0,8.75,10,8,8,9,7,9,8,8,10,10,32A,32A,32A,32B,32A,32A,32B,32D,32B,32A,32D,32C,32D,32E,32B,32A,32D
32D,32,7.0,8.75,7.75,9,10,10,10,5,10,7,5,9,3,7,10,8,8,8,2,8,5,5,7,10,3,6,10,9,10,10,4,8,13,10,8,10,4,7,16,6,5,10,2,1,9,32B,7.5,10.0,8.75,10,7,6,7,5,8,6,5,10,10,32A,32A,32A,32B,32A,32A,32B,32D,32B,32A,32D,32C,32D,32E,32B,32A,32D
32D,32,7.0,8.75,7.75,9,10,10,10,5,10,7,5,9,3,7,10,8,8,8,2,8,5,5,7,10,3,6,10,9,10,10,4,8,13,10,8,10,4,7,16,6,5,10,2,1,9,32C,10.0,10.0,8.75,9,6,5,7,4,8,6,5,10,10,32A,32A,32A,32B,32A,32A,32B,32D,32B,32A,32D,32C,32D,32E,32B,32A,32D
32C,32,9.25,8.75,8.25,8,8,10,5,9,4,3,5,3,2,3,11,4,6,7,2,6,9,1,8,10,2,4,10,4,6,8,3,7,15,7,3,3,3,2,14,6,8,10,2,7,17,32A,9.0,9.0,9.0,10,9,8,9,7,10,8,8,10,10,32A,32A,32A,32B,32B,32D,32B,32A,32C,32E,32C,32B,32D,32D,32A,32C,32B
32C,32,9.25,8.75,8.25,8,8,10,5,9,4,3,5,3,2,3,11,4,6,7,2,6,9,1,8,10,2,4,10,4,6,8,3,7,15,7,3,3,3,2,14,6,8,10,2,7,17,32B,8.5,9.0,8.25,9,9,7,9,8,9,9,9,10,10,32A,32A,32A,32B,32B,32D,32B,32A,32C,32E,32C,32B,32D,32D,32A,32C,32B
32C,32,9.25,8.75,8.25,8,8,10,5,9,4,3,5,3,2,3,11,4,6,7,2,6,9,1,8,10,2,4,10,4,6,8,3,7,15,7,3,3,3,2,14,6,8,10,2,7,17,32D,9.0,9.0,8.5,10,8,9,8,7,9,9,9,10,10,32A,32A,32A,32B,32B,32D,32B,32A,32C,32E,32C,32B,32D,32D,32A,32C,32B
32C,32,9.25,8.75,8.25,8,8,10,5,9,4,3,5,3,2,3,11,4,6,7,2,6,9,1,8,10,2,4,10,4,6,8,3,7,15,7,3,3,3,2,14,6,8,10,2,7,17,32E,9.0,9.25,9.0,10,9,9,9,7,9,9,9,10,10,32A,32A,32A,32B,32B,32D,32B,32A,32C,32E,32C,32B,32D,32D,32A,32C,32B
32B,32,8.75,9.25,8.5,7,8,9,7,8,3,2,7,7,3,7,9,3,8,3,2,3,2,1,7,7,2,8,6,6,3,7,4,8,9,7,4,7,3,8,9,1,6,7,2,8,8,32A,9.0,9.0,8.75,9,8,9,8,9,8,9,8,10,10,32A,32A,32A,32B,32B,32E,32E,32A,32B,32D,32A,32A,32C,32D,32D,32D,32A
32B,32,8.75,9.25,8.5,7,8,9,7,8,3,2,7,7,3,7,9,3,8,3,2,3,2,1,7,7,2,8,6,6,3,7,4,8,9,7,4,7,3,8,9,1,6,7,2,8,8,32E,8.75,8.75,9.0,10,8,9,9,8,9,9,9,9,9,32A,32A,32A,32B,32B,32E,32E,32A,32B,32D,32A,32A,32C,32D,32D,32D,32A
32B,32,8.75,9.25,8.5,7,8,9,7,8,3,2,7,7,3,7,9,3,8,3,2,3,2,1,7,7,2,8,6,6,3,7,4,8,9,7,4,7,3,8,9,1,6,7,2,8,8,32D,9.25,9.0,8.5,10,8,9,9,9,9,6,7,8,7,32A,32A,32A,32B,32B,32E,32E,32A,32B,32D,32A,32A,32C,32D,32D,32D,32A
32B,32,8.75,9.25,8.5,7,8,9,7,8,3,2,7,7,3,7,9,3,8,3,2,3,2,1,7,7,2,8,6,6,3,7,4,8,9,7,4,7,3,8,9,1,6,7,2,8,8,32C,9.0,8.25,8.5,8,8,7,9,8,9,9,9,9,9,32A,32A,32A,32B,32B,32E,32E,32A,32B,32D,32A,32A,32C,32D,32D,32D,32A
29C,29,8.0,7.75,8.0,8,8,10,9,7,7,7,8,8,2,7,35,8,10,10,1,9,38,9,9,9,2,9,30,8,8,7,2,8,31,8,9,9,5,8,34,10,10,9,1,9,38,29A,9.75,10.0,9.0,10,10,10,10,10,10,10,10,10,10,29C,29E,29E,29D,29A,29E,29D,29C,29D,29B,29D,29E,29D,29E,29D,29A,29D
29C,29,8.0,7.75,8.0,8,8,10,9,7,7,7,8,8,2,7,35,8,10,10,1,9,38,9,9,9,2,9,30,8,8,7,2,8,31,8,9,9,5,8,34,10,10,9,1,9,38,29B,7.25,8.0,8.0,8,6,7,8,7,8,8,8,7,8,29C,29E,29E,29D,29A,29E,29D,29C,29D,29B,29D,29E,29D,29E,29D,29A,29D
29C,29,8.0,7.75,8.0,8,8,10,9,7,7,7,8,8,2,7,35,8,10,10,1,9,38,9,9,9,2,9,30,8,8,7,2,8,31,8,9,9,5,8,34,10,10,9,1,9,38,29E,8.25,8.75,8.25,8,9,8,8,8,9,9,9,8,8,29C,29E,29E,29D,29A,29E,29D,29C,29D,29B,29D,29E,29D,29E,29D,29A,29D
29C,29,8.0,7.75,8.0,8,8,10,9,7,7,7,8,8,2,7,35,8,10,10,1,9,38,9,9,9,2,9,30,8,8,7,2,8,31,8,9,9,5,8,34,10,10,9,1,9,38,29D,6.0,6.0,5.0,6,3,3,6,6,6,3,3,2,1,29C,29E,29E,29D,29A,29E,29D,29C,29D,29B,29D,29E,29D,29E,29D,29A,29D
29A,29,9.5,7.25,9.0,6,9,9,7,8,4,6,7,9,3,10,10,5,7,9,3,10,5,3,5,10,3,10,9,7,5,10,3,9,10,3,7,10,4,9,6,4,7,10,4,10,16,29B,9.25,7.75,9.25,9,6,7,7,6,9,6,6,9,10,29A,29E,29E,29D,29A,29E,29D,29A,29D,29C,29D,29C,29D,29B,29D,29B,29D
29A,29,9.5,7.25,9.0,6,9,9,7,8,4,6,7,9,3,10,10,5,7,9,3,10,5,3,5,10,3,10,9,7,5,10,3,9,10,3,7,10,4,9,6,4,7,10,4,10,16,29C,9.75,9.0,9.0,10,10,9,10,10,10,10,9,10,10,29A,29E,29E,29D,29A,29E,29D,29A,29D,29C,29D,29C,29D,29B,29D,29B,29D
29A,29,9.5,7.25,9.0,6,9,9,7,8,4,6,7,9,3,10,10,5,7,9,3,10,5,3,5,10,3,10,9,7,5,10,3,9,10,3,7,10,4,9,6,4,7,10,4,10,16,29D,9.0,7.5,9.0,9,10,9,10,10,10,10,9,5,5,29A,29E,29E,29D,29A,29E,29D,29A,29D,29C,29D,29C,29D,29B,29D,29B,29D
29A,29,9.5,7.25,9.0,6,9,9,7,8,4,6,7,9,3,10,10,5,7,9,3,10,5,3,5,10,3,10,9,7,5,10,3,9,10,3,7,10,4,9,6,4,7,10,4,10,16,29E,10.0,9.75,9.25,9,7,6,9,8,9,10,6,10,10,29A,29E,29E,29D,29A,29E,29D,29A,29D,29C,29D,29C,29D,29B,29D,29B,29D
29E,29,9.25,8.5,8.75,9,9,9,5,5,5,5,8,9,4,9,29,6,5,8,4,9,23,5,5,9,4,9,26,5,5,9,4,9,24,5,5,9,4,10,24,5,5,5,4,6,27,29A,9.25,8.75,9.25,9,10,9,9,9,8,9,9,9,10,29A,29E,29A,29D,29C,29B,29D,29C,29D,29A,29D,29A,29D,29A,29D,29C,29D
29E,29,9.25,8.5,8.75,9,9,9,5,5,5,5,8,9,4,9,29,6,5,8,4,9,23,5,5,9,4,9,26,5,5,9,4,9,24,5,5,9,4,10,24,5,5,5,4,6,27,29C,9.25,9.0,9.25,10,9,9,8,8,8,8,8,9,9,29A,29E,29A,29D,29C,29B,29D,29C,29D,29A,29D,29A,29D,29A,29D,29C,29D
29E,29,9.25,8.5,8.75,9,9,9,5,5,5,5,8,9,4,9,29,6,5,8,4,9,23,5,5,9,4,9,26,5,5,9,4,9,24,5,5,9,4,10,24,5,5,5,4,6,27,29B,8.5,8.75,8.25,9,9,9,8,9,9,9,9,9,9,29A,29E,29A,29D,29C,29B,29D,29C,29D,29A,29D,29A,29D,29A,29D,29C,29D
29E,29,9.25,8.5,8.75,9,9,9,5,5,5,5,8,9,4,9,29,6,5,8,4,9,23,5,5,9,4,9,26,5,5,9,4,9,24,5,5,9,4,10,24,5,5,5,4,6,27,29D,6.5,5.0,5.0,5,5,5,5,5,5,5,5,5,5,29A,29E,29A,29D,29C,29B,29D,29C,29D,29A,29D,29A,29D,29A,29D,29C,29D
29B,29,10.0,8.75,9.5,10,9,10,10,9,5,9,7,8,4,9,28,9,7,8,3,7,14,3,10,9,2,10,10,6,8,8,2,8,25,8,7,8,2,8,25,1,7,10,2,8,5,29A,9.5,9.5,9.0,8,8,5,5,6,8,8,8,10,10,29A,29C,29C,29D,29E,29E,29D,29A,29D,29B,29D,29A,29D,29C,29D,29A,29D
29B,29,10.0,8.75,9.5,10,9,10,10,9,5,9,7,8,4,9,28,9,7,8,3,7,14,3,10,9,2,10,10,6,8,8,2,8,25,8,7,8,2,8,25,1,7,10,2,8,5,29C,8.75,9.25,8.75,9,9,8,9,9,8,9,8,10,10,29A,29C,29C,29D,29E,29E,29D,29A,29D,29B,29D,29A,29D,29C,29D,29A,29D
29B,29,10.0,8.75,9.5,10,9,10,10,9,5,9,7,8,4,9,28,9,7,8,3,7,14,3,10,9,2,10,10,6,8,8,2,8,25,8,7,8,2,8,25,1,7,10,2,8,5,29E,8.75,8.75,9.25,8,8,8,9,9,8,9,8,10,10,29A,29C,29C,29D,29E,29E,29D,29A,29D,29B,29D,29A,29D,29C,29D,29A,29D
29B,29,10.0,8.75,9.5,10,9,10,10,9,5,9,7,8,4,9,28,9,7,8,3,7,14,3,10,9,2,10,10,6,8,8,2,8,25,8,7,8,2,8,25,1,7,10,2,8,5,29D,5.0,5.0,5.0,5,5,0,0,0,3,4,4,0,0,29A,29C,29C,29D,29E,29E,29D,29A,29D,29B,29D,29A,29D,29C,29D,29A,29D
31C,31,8.0,8.0,8.0,7,7,9,5,6,2,4,6,2,3,7,7,6,6,4,2,3,5,2,5,8,3,5,8,7,8,7,4,7,12,6,6,4,4,2,9,7,8,9,3,4,10,31A,8.0,7.5,8.0,9,8,5,8,7,8,8,5,8,8,31C,31A,31C,31B,31A,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31A,31B
31C,31,8.0,8.0,8.0,7,7,9,5,6,2,4,6,2,3,7,7,6,6,4,2,3,5,2,5,8,3,5,8,7,8,7,4,7,12,6,6,4,4,2,9,7,8,9,3,4,10,31B,8.0,8.0,8.5,9,7,5,6,6,8,7,5,1,1,31C,31A,31C,31B,31A,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31A,31B
